region,capacity_scenario,lifetime_scenario,year,annual_waste_tonnes,cumulative_waste_tonnes
Maharashtra,High,Early_Loss,2048,477015.34651730576,4090539.69972386
Maharashtra,High,Early_Loss,2049,503823.42755965894,4594363.127283519
Maharashtra,High,Early_Loss,2050,528021.4549775668,5122384.5822610855
Maharashtra,High,Early_Loss,2051,549320.6538208639,5671705.236081949
Maharashtra,High,Early_Loss,2052,567474.2516509335,6239179.487732883
Maharashtra,High,Early_Loss,2053,582289.3392957592,6821468.8270286415
Maharashtra,High,Early_Loss,2054,593621.0375556751,7415089.8645843165
Maharashtra,High,Early_Loss,2055,601372.7110085624,8016462.575592879
Maharashtra,High,Early_Loss,2056,605504.3254636894,8621966.90105657
Maharashtra,High,Early_Loss,2057,606029.028823908,9227995.929880477
Maharashtra,High,Early_Loss,2058,603012.0578797713,9831007.98776025
Maharashtra,High,Early_Loss,2059,596568.5666432892,10427576.554403538
Maharashtra,High,Early_Loss,2060,586860.4210767898,11014436.975480327
Maharashtra,High,Early_Loss,2061,574092.0411530398,11588529.016633367
Maharashtra,High,Early_Loss,2062,558505.4030583417,12147034.419691708
Maharashtra,High,Early_Loss,2063,540374.341402996,12687408.761094704
Maharashtra,High,Early_Loss,2064,519998.3127420782,13207407.073836783
Maharashtra,High,Early_Loss,2065,497695.7968470924,13705102.870683875
Maharashtra,High,Early_Loss,2066,473797.5205360198,14178900.391219895
Maharashtra,High,Early_Loss,2067,448639.6902686609,14627540.081488557
Maharashtra,High,Early_Loss,2068,422557.41424582986,15050097.495734386
Maharashtra,High,Early_Loss,2069,395878.4828123557,15445975.978546742
Maharashtra,High,Early_Loss,2070,368917.658230997,15814893.63677774
Maharashtra,High,Early_Loss,2071,341971.60228583525,16156865.239063576
Maharashtra,High,Early_Loss,2072,315314.54380056687,16472179.782864142
Maharashtra,High,Early_Loss,2073,289194.7592629648,16761374.542127106
Maharashtra,High,Early_Loss,2074,263831.9096411097,17025206.451768216
Maharashtra,High,Early_Loss,2075,239415.24646700436,17264621.69823522
Maharashtra,High,Early_Loss,2076,216102.67158774822,17480724.369822968
Maharashtra,High,Early_Loss,2077,194020.60875443948,17674744.97857741
Maharashtra,High,Early_Loss,2078,173264.62236749977,17848009.60094491
Maharashtra,High,Early_Loss,2079,153900.69994192224,18001910.300886832
Maharashtra,High,Early_Loss,2080,135967.1006761053,18137877.401562937
Maharashtra,High,Early_Loss,2081,119476.6631351675,18257354.064698104
Maharashtra,High,Early_Loss,2082,104419.46048414733,18361773.52518225
Maharashtra,High,Early_Loss,2083,90765.69169590512,18452539.216878157
Maharashtra,High,Early_Loss,2084,78468.70128797191,18531007.91816613
Maharashtra,High,Early_Loss,2085,67468.02783312503,18598475.945999257
Maharashtra,High,Early_Loss,2086,57692.392051057264,18656168.338050313
Maharashtra,High,Early_Loss,2087,49062.5479700898,18705230.886020403
Maharashtra,High,Early_Loss,2088,41493.93467677019,18746724.820697173
Maharashtra,High,Early_Loss,2089,34899.08079892437,18781623.901496097
Maharashtra,High,Early_Loss,2090,29189.728405174174,18810813.62990127
Maharashtra,High,Early_Loss,2091,24278.656850126197,18835092.286751397
Maharashtra,High,Early_Loss,2092,20081.199756992617,18855173.486508388
Maharashtra,High,Early_Loss,2093,16516.45943639884,18871689.945944786
Maharashtra,High,Early_Loss,2094,13508.403644019325,18885198.349588804
Maharashtra,High,Early_Loss,2095,10985.69108909018,18896184.040677894
Maharashtra,High,Early_Loss,2096,8883.635961881455,18905067.676639777
Maharashtra,High,Early_Loss,2097,7143.168633170804,18912210.845272947
Maharashtra,High,Early_Loss,2098,5711.382062473987,18917922.22733542
Maharashtra,High,Early_Loss,2099,4540.081770738945,18922462.30910616
Maharashtra,High,Early_Loss,2100,3588.2047485311327,18926050.51385469
Maharashtra,High,Early_Loss,2101,2820.063603609728,18928870.5774583
Maharashtra,High,Early_Loss,2102,2203.271778445085,18931073.849236745
Maharashtra,High,Early_Loss,2103,1712.81808906347,18932786.66732581
Maharashtra,High,Early_Loss,2104,1322.4070374846049,18934109.074363295
Maharashtra,High,Early_Loss,2105,1017.3805847948943,18935126.45494809
Maharashtra,High,Early_Loss,2106,779.5808862976527,18935906.035834387
Maharashtra,High,Early_Loss,2107,592.3628344234381,18936498.39866881
Maharashtra,High,Early_Loss,2108,450.82544614044656,18936949.22411495
Maharashtra,High,Early_Loss,2109,342.14314132187275,18937291.367256273
Maharashtra,High,Early_Loss,2110,258.9451013754898,18937550.31235765
Maharashtra,High,Early_Loss,2111,194.3042475571772,18937744.616605207
Maharashtra,High,Early_Loss,2112,142.9777072716284,18937887.594312478
Maharashtra,High,Early_Loss,2113,101.94195029614434,18937989.536262773
Maharashtra,High,Early_Loss,2114,69.93701205518305,18938059.473274827
Maharashtra,High,Early_Loss,2115,46.193218776598066,18938105.666493602
Maharashtra,High,Early_Loss,2116,29.549099919454395,18938135.21559352
Maharashtra,High,Early_Loss,2117,18.446308235407333,18938153.661901757
Maharashtra,High,Early_Loss,2118,11.313606418194436,18938164.975508176
Maharashtra,High,Early_Loss,2119,6.851018386639306,18938171.826526564
Maharashtra,High,Early_Loss,2120,4.108808870270121,18938175.935335435
Maharashtra,High,Early_Loss,2121,2.4444403848873693,18938178.37977582
Maharashtra,High,Early_Loss,2122,1.443242195846185,18938179.823018014
Maharashtra,High,Early_Loss,2123,0.845246909699556,18938180.668264925
Maharashtra,High,Early_Loss,2124,0.4903787081226358,18938181.158643633
Maharashtra,High,Early_Loss,2125,0.2811909423695395,18938181.439834576
Maharashtra,High,Early_Loss,2126,0.15881505979174354,18938181.598649636
Maharashtra,High,Early_Loss,2127,0.08788694668336054,18938181.686536584
Maharashtra,High,Early_Loss,2128,0.047261623654907346,18938181.733798206
Maharashtra,High,Early_Loss,2129,0.024353111628428965,18938181.75815132
Maharashtra,High,Early_Loss,2130,0.011706871039434363,18938181.76985819
Maharashtra,High,Regular_Loss,2014,0.0,0.0
Maharashtra,High,Regular_Loss,2015,0.00020158997904458074,0.00020158997904458074
Maharashtra,High,Regular_Loss,2016,0.008259582849098711,0.008461172828143291
Maharashtra,High,Regular_Loss,2017,0.06933886101321941,0.0778000338413627
Maharashtra,High,Regular_Loss,2018,0.30390235602349824,0.38170238986486094
Maharashtra,High,Regular_Loss,2019,0.9390474095275746,1.3207497993924355
Maharashtra,High,Regular_Loss,2020,2.3572502069339505,3.678000006326386
Maharashtra,High,Regular_Loss,2021,5.206841195664999,8.884841201991385
Maharashtra,High,Regular_Loss,2022,10.546535553200144,19.43137675519153
Maharashtra,High,Regular_Loss,2023,19.980183136623804,39.41155989181533
Maharashtra,High,Regular_Loss,2024,35.80123709908598,75.21279699090131
Maharashtra,High,Regular_Loss,2025,61.18804422326199,136.4008412141633
Maharashtra,High,Regular_Loss,2026,100.56619884878059,236.9670400629439
Maharashtra,High,Regular_Loss,2027,160.16429003890664,397.13133010185055
Maharashtra,High,Regular_Loss,2028,249.0358385556741,646.1671686575246
Maharashtra,High,Regular_Loss,2029,380.9075224760178,1027.0746911335423
Maharashtra,High,Regular_Loss,2030,576.960381785312,1604.0350729188544
Maharashtra,High,Regular_Loss,2031,869.9241402923356,2473.95921321119
Maharashtra,High,Regular_Loss,2032,1309.9295876025435,3783.8888008137337
Maharashtra,High,Regular_Loss,2033,1972.3007226391974,5756.189523452931
Maharashtra,High,Regular_Loss,2034,2967.094381830434,8723.283905283366
Maharashtra,High,Regular_Loss,2035,4449.733987982723,13173.01789326609
Maharashtra,High,Regular_Loss,2036,6631.7505555174685,19804.768448783558
Maharashtra,High,Regular_Loss,2037,9790.579458434186,29595.347907217743
Maharashtra,High,Regular_Loss,2038,14277.507095307412,43872.85500252515
Maharashtra,High,Regular_Loss,2039,20523.03787554111,64395.89287806627
