region,capacity_scenario,lifetime_scenario,price_scenario,year,annual_material_tonnes,gross_benchmark_value_real_2026_usd,quality_adjusted_gross_value_real_2026_usd,present_value_3pct_real_2026_usd,present_value_5pct_real_2026_usd,present_value_7pct_real_2026_usd
Maharashtra,Medium,Early_Loss,Reference,2059,390659.96599705046,1593667232.4472928,1409407779.6713252,531383725.2884735,281701912.25661904,151137418.7768698
Maharashtra,Medium,Early_Loss,Reference,2060,382238.3931802025,1578616036.340219,1396652901.8684523,511237671.43970275,265859583.2741483,139971638.5954291
Maharashtra,Medium,Early_Loss,Reference,2061,371932.08614043874,1555089946.3339953,1376383923.6355689,489143995.47044766,249525034.2705918,128916163.43853936
Maharashtra,Medium,Early_Loss,Reference,2062,359922.8088256153,1523551265.5792475,1349001379.4723587,465449217.36416304,232915090.50053704,118085452.22031944
Maharashtra,Medium,Early_Loss,Reference,2063,346409.6101833035,1484566363.6420722,1314998708.266776,440502129.3783454,216232644.95233917,107578516.68949425
Maharashtra,Medium,Early_Loss,Reference,2064,331604.4264096469,1438792306.5676174,1274950578.4183412,414647271.0897398,199664100.35365003,97478715.61729014
Maharashtra,Medium,Early_Loss,Reference,2065,315727.55851015385,1386961734.2131388,1229499629.0740457,388218867.68215126,183377369.38474917,87853905.44589481
Maharashtra,Medium,Early_Loss,Reference,2066,299003.14983053785,1329866430.7038264,1179342019.1136155,361535363.5712719,167520441.7703806,78756909.38377714
Maharashtra,Medium,Early_Loss,Reference,2067,281654.78478103405,1268340068.7786245,1125212207.791235,334894659.8258259,152220510.2745788,70226261.64428177
Maharashtra,Medium,Early_Loss,Reference,2068,263901.32218766765,1203240625.3129668,1067867406.9671092,308570137.2845259,137583632.13503066,62287179.93807238
Maharashtra,Medium,Early_Loss,Reference,2069,245953.06500250264,1135432963.0317292,1008072144.2253573,282807518.9922115,123694888.70264095,54952717.48199373
Maharashtra,Medium,Early_Loss,Reference,2070,228008.35310032975,1065772052.8249184,946583359.2243423,257822596.81545395,110618994.44376406,48225045.62838693
Maharashtra,Medium,Early_Loss,Reference,2071,210250.64832142583,995087273.4537771,884136423.4583073,233799819.03941974,98401297.33650559,42096819.62931598
Maharashtra,Medium,Early_Loss,Reference,2072,192846.16162004092,924168172.848866,821432428.0033493,210891709.49201214,87069106.23550063,36552582.84928569
Maharashtra,Medium,Early_Loss,Reference,2073,175942.05202407506,853752010.3578105,759127027.1334426,189219065.2442608,76633277.04656222,31570168.702014513
Maharashtra,Medium,Early_Loss,Reference,2074,159665.2069816392,784513325.3883213,697821060.7238754,168871859.97210193,67089988.4735733,27122064.455325626
Maharashtra,Medium,Early_Loss,Reference,2075,144121.59439975445,717055698.4093902,638053108.1973569,149910764.19952494,58422639.4931771,23176706.551642075
Maharashtra,Medium,Early_Loss,Upside,2026,4004.4328591390117,9977719.4199594,8664567.203736024,8664567.203736024,8664567.203736024,8664567.203736024
Maharashtra,Medium,Early_Loss,Upside,2027,7326.596209131936,19107994.579191346,16617349.269143619,16133348.804993805,15826046.92299392,15530232.961816464
Maharashtra,Medium,Early_Loss,Upside,2028,10573.092008551172,28867456.89936602,25140845.827904318,23697658.429545023,22803488.279278293,21958988.407637622
Maharashtra,Medium,Early_Loss,Upside,2029,15139.825390467684,43280440.012939006,37746903.46723414,34543763.87444819,32607194.443134986,30812717.159507167
Maharashtra,Medium,Early_Loss,Upside,2030,21950.14530461153,65711690.7410004,57391042.55989302,50991197.98084301,47215752.74491021,43783351.583358124
Maharashtra,Medium,Early_Loss,Upside,2031,29852.851423011372,93604165.18087491,81865682.68730533,70618057.02567616,64143904.52130763,58369100.33004412
Maharashtra,Medium,Early_Loss,Upside,2032,38633.70543892709,126896314.12443708,111135888.25461167,93074556.76579112,82931310.93447895,74054534.92540136
Maharashtra,Medium,Early_Loss,Upside,2033,48118.26630938546,165590177.21247464,145221792.13274056,118078606.44520035,103206416.39677605,90436833.5666819
Maharashtra,Medium,Early_Loss,Upside,2034,58676.30353268679,211591125.98422036,185814592.05993176,146683754.84238702,125766629.94546494,108145784.33991873
Maharashtra,Medium,Early_Loss,Upside,2035,70990.28100262112,268294220.9958219,235923943.80091724,180816058.08952042,152078677.72333774,128326993.71684508
Maharashtra,Medium,Early_Loss,Upside,2036,85568.96919102322,331302976.3432731,291505748.93466544,216907653.93969703,178959242.75431612,148186741.12413788
Maharashtra,Medium,Early_Loss,Upside,2037,102495.805414859,406561257.2321694,357937805.4651829,258581886.3671168,209278821.63654262,170053672.93128967
Maharashtra,Medium,Early_Loss,Upside,2038,121501.24659882305,493771136.1382914,434976481.2195567,305083752.2845336,242211180.77025756,193134759.64993614
Maharashtra,Medium,Early_Loss,Upside,2039,142146.59259223938,591862264.5338907,521696496.7173832,355249928.5094484,276666790.7660811,216485498.72571307
Maharashtra,Medium,Early_Loss,Upside,2040,163958.9930319194,699475965.0168917,616915878.061593,407854071.67874706,311584439.70300174,239250613.76962727
Maharashtra,Medium,Early_Loss,Upside,2041,186491.66212249303,815200449.6153777,719402811.8250923,461757289.760728,346045052.90259004,260744685.66552603
Maharashtra,Medium,Early_Loss,Upside,2042,209338.5275961167,937638932.3028934,827935682.6041131,515942145.19952095,379286875.668759,280450460.4483557
Maharashtra,Medium,Early_Loss,Upside,2043,232130.99535988504,1065405834.4595253,941299791.5278103,569501854.3445795,410685981.09237397,297991407.7469103
Maharashtra,Medium,Early_Loss,Upside,2044,254531.0873395758,1197104853.8422174,1058268030.0103981,621620934.2408139,439732224.8552418,313103323.8768188
Maharashtra,Medium,Early_Loss,Upside,2045,276226.1034674232,1331310644.7876043,1177584681.000661,671560088.9624544,466010245.53458154,325611977.1225936
Maharashtra,Medium,Early_Loss,Upside,2046,296925.8479347476,1466560159.2485528,1297957715.705677,718647717.1453128,489186612.26333356,335416938.5872276
Maharashtra,Medium,Early_Loss,Upside,2047,316362.0546035764,1601353711.8194041,1418059676.6340404,762276952.3704679,509001693.53300726,342479969.6881546
Maharashtra,Medium,Early_Loss,Upside,2048,334289.34424189484,1734164105.1805873,1536535707.459112,801906463.061228,525264533.5148884,346816337.94172895
Maharashtra,Medium,Early_Loss,Upside,2049,350487.1016341155,1863451949.8463397,1652017103.3451056,837063434.5296904,537849365.5346842,348487859.1836349
Maharashtra,Medium,Early_Loss,Upside,2050,364761.79226673994,1987685525.7164307,1763138936.9075942,867347524.9186225,546692805.7049109,347596881.9114459
Maharashtra,Medium,Early_Loss,Upside,2051,376949.3595714721,2105363784.9925852,1868560531.7349977,892434916.459162,551791104.1063886,344280741.1226916
Maharashtra,Medium,Early_Loss,Upside,2052,386916.5748751946,2215036350.6625657,1966983335.631776,912079801.6918559,553195838.9479738,338705665.2243978
Maharashtra,Medium,Early_Loss,Upside,2053,394565.80716807226,2315345928.4662037,2057188765.943795,926123868.0717089,551014552.8242185,331064143.70961195
Maharashtra,Medium,Early_Loss,Upside,2054,399833.4207629073,2405037941.5856543,2138047038.1278985,934490657.550586,545402195.3390422,321567004.8144638
Maharashtra,Medium,Early_Loss,Upside,2055,402689.9013250152,2482981085.3645062,2208535731.95167,937184103.8663146,536555631.07048875,310438000.29614985
Maharashtra,Medium,Early_Loss,Upside,2056,403142.3878916009,2548204940.1653852,2267773594.0568576,934292694.3312252,524711668.32200074,297910879.4105519
Maharashtra,Medium,Early_Loss,Upside,2057,401232.8098466065,2599913376.6622405,2315032888.648733,925983396.0846019,510139431.7428044,284223548.3176132
Maharashtra,Medium,Early_Loss,Upside,2058,397036.4752239928,2637501274.575091,2349754732.267495,912496783.6780577,493134018.067194,269613507.9031665
Maharashtra,Medium,Early_Loss,Upside,2059,390659.96599705046,2660567261.7874517,2371560921.962741,894140713.3108131,474009904.29169464,254313621.21552128
Maharashtra,Medium,Early_Loss,Upside,2060,382238.3931802025,2668922017.7489023,2380261836.0468845,871282705.1370106,453094264.84432805,238548281.41761705
Maharashtra,Medium,Early_Loss,Upside,2061,371932.08614043874,2662591824.0101852,2375860109.1678276,844341238.3134675,430720357.1488402,222530040.4058501
Maharashtra,Medium,Early_Loss,Upside,2062,359922.8088256153,2641817196.3425255,2358549917.9345045,813776197.8021903,407221131.08632696,206456744.879259
Maharashtra,Medium,Early_Loss,Upside,2063,346409.6101833035,2607046592.414448,2328711855.557446,780078736.6808169,382923207.97998947,190509211.6389262
Maharashtra,Medium,Early_Loss,Upside,2064,331604.4264096469,2558925350.4966645,2286903518.638739,743760832.2241424,358141359.6525899,174849458.0975194
Maharashtra,Medium,Early_Loss,Upside,2065,315727.55851015385,2498280171.69933,2233846070.593825,705344818.0015107,333173598.7138587,159619488.14448518
Maharashtra,Medium,Early_Loss,Upside,2066,299003.14983053785,2426099604.3376083,2170407178.3761506,665353167.7957838,308296968.5218607,144940618.33033222
Maharashtra,Medium,Early_Loss,Upside,2067,281654.78478103405,2343511118.0418987,2097580836.6501284,624298790.8263502,283764096.3066235,130913315.40366071
Maharashtra,Medium,Early_Loss,Upside,2068,263901.32218766765,2251755461.74867,2016464691.3615758,582676072.5004554,259800546.8651917,117617504.05542305
Maharashtra,Medium,Early_Loss,Upside,2069,245953.06500250264,2152159079.3008013,1928235548.7060335,540952862.0406272,236602988.14520997,105113293.68019098
Maharashtra,Medium,Early_Loss,Upside,2070,228008.35310032975,2046105405.8764343,1834123802.8142748,499563569.4568963,214338154.98187155,93442065.31510127
Maharashtra,Medium,Early_Loss,Upside,2071,210250.64832142583,1935005886.0999582,1735387534.3462996,458903491.2806787,193142574.1893193,82627854.79936124
Maharashtra,Medium,Early_Loss,Upside,2072,192846.16162004092,1820271540.2293873,1633287022.2501378,419324439.2003054,173122993.93758768,72678965.62420332
Maharashtra,Medium,Early_Loss,Upside,2073,175942.05202407506,1703285859.5413814,1529060373.2069054,381131700.2014631,154357443.5010687,63589744.815160826
Maharashtra,Medium,Early_Loss,Upside,2074,159665.2069816392,1585379738.6621366,1423900910.0539742,344582312.9031797,136896836.48116812,55342457.30620348
Maharashtra,Medium,Early_Loss,Upside,2075,144121.59439975445,1467809055.1011071,1318936875.2160819,309884604.2035398,120767021.71815525,47909198.34774581
Maharashtra,Medium,Fixed_25,Downside,2026,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2027,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2028,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2029,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2030,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2031,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2032,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2033,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2034,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2035,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2036,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2037,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2038,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,Medium,Fixed_25,Downside,2039,17534.577083333334,43360691.81000249,37719385.149994746,25685065.86160768,20003395.278255276,15652203.833462665
Maharashtra,Medium,Fixed_25,Downside,2040,7845.6278569983815,19401200.835726485,16877068.51868896,11157730.507726133,8524066.449299341,6545218.149378298
Maharashtra,Medium,Fixed_25,Downside,2041,1891.4626163025891,4677337.080093775,4068806.8256261246,2611612.2726774407,1957165.65195541,1474722.8386418526
Maharashtra,Medium,Fixed_25,Downside,2042,6524.185512742717,16133448.556236401,14034456.88912943,8745809.543215428,6429346.405801772,4753956.109632945
Maharashtra,Medium,Fixed_25,Downside,2043,47029.11439118123,116296784.66278163,101166356.65369034,61207309.54168021,44138546.30566369,32026677.69311677
Maharashtra,Medium,Fixed_25,Downside,2044,36516.880071804204,90301418.45629954,78553035.94483426,46141629.72588365,32640408.937626466,23241008.853589922
Maharashtra,Medium,Fixed_25,Downside,2045,12036.70713996764,29765186.0220501,25892679.954150464,14766233.574565232,10246612.696021665,7159541.771305318
Maharashtra,Medium,Fixed_25,Downside,2046,34693.0942809466,85791437.2215651,74629811.65778644,41320717.25440901,28127191.12261255,19285761.508791983
Maharashtra,Medium,Fixed_25,Downside,2047,19494.414224312295,48207110.053448975,41935275.36511233,22542276.907563284,15052346.901422914,10127917.796801224
Maharashtra,Medium,Fixed_25,Downside,2048,145950.30681634307,360915820.4023079,313960000.8259232,163853370.00813955,107327185.80869746,70864905.52613884
Maharashtra,Medium,Fixed_25,Downside,2049,106522.62555117314,263416375.2775645,229145414.8713094,116106090.90579142,74603171.93699768,48337511.09994829
Maharashtra,Medium,Fixed_25,Downside,2050,309611.01092233,765627112.7489537,666017601.2319618,327636527.04191613,206510685.82545772,131303118.90928642
Maharashtra,Medium,Fixed_25,Downside,2051,623387.286256068,1541554373.918476,1340995282.4155984,640466815.2353013,395999623.7309491,247077277.84627706
Maharashtra,Medium,Fixed_25,Downside,2052,693629.7899384474,1715254802.486532,1492096962.125567,691877494.1646345,419638446.2452289,256932372.01408184
Maharashtra,Medium,Fixed_25,Downside,2053,1054048.4430679935,2606522499.828426,2267409074.1899962,1020762750.1438067,607321709.0076754,364894975.1296786
Maharashtra,Medium,Fixed_25,Downside,2054,1363344.40877288,3371370547.390072,2932748968.064664,1281836396.8256183,748125601.0912395,441091933.2995744
Maharashtra,Medium,Fixed_25,Downside,2055,1578124.3512065173,3902492960.3558836,3394771367.1591043,1440558880.4988604,824747214.5883937,477178620.8558209
Maharashtra,Medium,Fixed_25,Downside,2056,1608191.7924387692,3976845768.9004507,3459450737.0078435,1425247898.8447752,800438885.2795019,454458070.2590407
Maharashtra,Medium,Fixed_25,Downside,2057,1439483.2752465557,3559651901.895394,3096534568.1253777,1238574021.7970498,682350731.4738274,380170859.2375355
Maharashtra,Medium,Fixed_25,Downside,2058,1146370.9763363667,2834823923.532203,2466008058.0048356,957642255.403455,517531657.89201415,282952545.60230863
Maharashtra,Medium,Fixed_25,Downside,2059,830917.0624651848,2054748083.9712567,1787421536.195299,673904833.1248744,357256481.7772615,191673610.11001593
Maharashtra,Medium,Fixed_25,Downside,2060,562052.1062008445,1389880579.5152192,1209054530.793692,442568244.5077598,230149332.93913525,121170652.7799564
Maharashtra,Medium,Fixed_25,Downside,2061,362633.9412399919,896745812.0731983,780077513.8793116,277226597.4363488,141420475.08830923,73064352.57421803
Maharashtra,Medium,Fixed_25,Downside,2062,226885.019203867,561056668.0479747,488062151.9094967,168397267.85171846,84267549.32330042,42722743.50260297
Maharashtra,Medium,Fixed_25,Downside,2063,139232.25985612895,344302978.1066218,299508520.21457016,100330243.74249774,49249873.102247156,24502444.099749025
Maharashtra,Medium,Fixed_25,Downside,2064,84430.20072651836,208784728.35475206,181621446.8338638,59068044.34290888,28442892.925307468,13886205.21109315
Maharashtra,Medium,Fixed_25,Downside,2065,50828.77423819854,125692841.31281395,109339968.8558827,34524482.88544875,16307834.002766216,7812888.315026319
Maharashtra,Medium,Fixed_25,Downside,2066,30466.648529824382,75339995.43342549,65538121.887083836,20091159.59595307,9309407.240129583,4376660.750647558
Maharashtra,Medium,Fixed_25,Downside,2067,18213.852498091084,45040450.139698304,39180603.7964669,11661244.776169995,5300414.856386656,2445323.0373253487
Maharashtra,Medium,Fixed_25,Downside,2068,10871.721330573062,26884330.076445416,23386628.72576926,6757782.089284354,3013124.384630537,1364108.6356629939
Maharashtra,Medium,Fixed_25,Downside,2069,6483.184979980439,16032059.657222643,13946258.874471562,3912524.410188145,1711267.3424991814,760247.9924177493
